Station,Date,Taxon,Groupe_taxons,MESURE_Numero_individu,Longueur_poisson_cm,Substrat_Suivis,Longueur_transect_metre,STATION_Identifiant,OBSERVATION_Coordonnees_MINX,OBSERVATION_Coordonnees_MINY,Flag,Year
L'Ermitage_GP02,2016-01-18,Epinephelus merra,,1.0,7,Dalle corallienne,20,60010461,55.2201,-21.07896,Belt,2016
L'Ermitage_GP02,2017-01-17,Epinephelus merra,Algues gazonnantes,1.0,17,Corail mort en place,20,60010461,55.2201,-21.07896,Belt,2017
L'Ermitage_GP02,2017-01-17,Epinephelus merra,Algues gazonnantes,2.0,11,Corail mort en place,20,60010461,55.2201,-21.07896,Belt,2017
L'Ermitage_GP02,2017-01-17,Epinephelus merra,Algues gazonnantes,3.0,10,Corail mort en place,20,60010461,55.2201,-21.07896,Belt,2017
L'Ermitage_GP02,2017-01-17,Epinephelus merra,Acropore branchu,4.0,17,Substrat dur colonisé,20,60010461,55.2201,-21.07896,Belt,2017
L'Ermitage_GP02,2017-01-17,Epinephelus merra,Algues gazonnantes,5.0,11,Corail mort en place,20,60010461,55.2201,-21.07896,Belt,2017
L'Ermitage_GP02,2017-01-17,Epinephelus merra,Algues gazonnantes,6.0,7,Corail mort en place,20,60010461,55.2201,-21.07896,Belt,2017
L'Ermitage_GP02,2017-01-17,Epinephelus merra,Algues gazonnantes,7.0,10,Corail mort en place,20,60010461,55.2201,-21.07896,Belt,2017
L'Ermitage_GP02,2018-01-26,Epinephelus merra,,1.0,15,Sable,20,60010461,55.2201,-21.07896,Belt,2018
L'Ermitage_GP02,2018-01-26,Epinephelus merra,,2.0,9,Corail mort en place,20,60010461,55.2201,-21.07896,Belt,2018
L'Ermitage_GP02,2018-01-26,Epinephelus merra,,3.0,6,Corail mort en place,20,60010461,55.2201,-21.07896,Belt,2018
L'Ermitage_GP02,2019-01-09,Epinephelus merra,Acropore tabulaire,1.0,13,Substrat dur colonisé,20,60010461,55.2201,-21.07896,Belt,2019
L'Ermitage_GP02,2019-01-09,Epinephelus merra,Acropore branchu,2.0,11,Substrat dur colonisé,20,60010461,55.2201,-21.07896,Belt,2019
L'Ermitage_GP02,2019-01-09,Epinephelus merra,Acropore digité,3.0,17,Substrat dur colonisé,20,60010461,55.2201,-21.07896,Belt,2019
L'Ermitage_GP02,2019-01-09,Epinephelus merra,,4.0,12,Sable,20,60010461,55.2201,-21.07896,Belt,2019
L'Ermitage_GP02,2019-01-09,Epinephelus merra,Acropore branchu,5.0,15,Substrat dur colonisé,20,60010461,55.2201,-21.07896,Belt,2019
L'Ermitage_GP02,2019-01-09,Epinephelus merra,Acropore branchu,6.0,11,Substrat dur colonisé,20,60010461,55.2201,-21.07896,Belt,2019
L'Ermitage_GP02,2019-12-11,Epinephelus merra,Algues gazonnantes,1.0,14,Corail mort en place,20,60010461,55.2201,-21.07896,Belt,2019
L'Ermitage_GP02,2019-12-11,Epinephelus merra,,2.0,12,Sable,20,60010461,55.2201,-21.07896,Belt,2019
L'Ermitage_GP02,2019-12-11,Epinephelus merra,Acropore branchu,3.0,15,Substrat dur colonisé,20,60010461,55.2201,-21.07896,Belt,2019
L'Ermitage_GP02,2019-12-11,Epinephelus merra,Acropore branchu,4.0,10,Substrat dur colonisé,20,60010461,55.2201,-21.07896,Belt,2019
L'Ermitage_GP02,2020-11-03,Epinephelus merra,,1.0,12,Corail mort en place,20,60010461,55.2201,-21.07896,Belt,2020
L'Ermitage_GP02,2020-11-03,Epinephelus merra,,2.0,13,Substrat dur colonisé,20,60010461,55.2201,-21.07896,Belt,2020
L'Ermitage_GP02,2021-12-09,Epinephelus merra,,1.0,17,Substrat dur colonisé,20,60010461,55.2201,-21.07896,Belt,2021
L'Ermitage_GP02,2021-12-09,Epinephelus merra,,2.0,13,Substrat dur colonisé,20,60010461,55.2201,-21.07896,Belt,2021
L'Ermitage_GP02,2021-12-09,Epinephelus merra,,3.0,5,Substrat dur colonisé,20,60010461,55.2201,-21.07896,Belt,2021
L'Ermitage_GP02,2021-12-09,Epinephelus merra,,4.0,4,Corail mort en place,20,60010461,55.2201,-21.07896,Belt,2021
L'Ermitage_GP02,2021-12-09,Epinephelus merra,,5.0,18,Substrat dur colonisé,20,60010461,55.2201,-21.07896,Belt,2021
L'Ermitage_GP02,2022-11-21,Epinephelus merra,Acropore branchu,1.0,10,Substrat dur colonisé,20,60010461,55.2201,-21.07896,Belt,2022
L'Ermitage_GP02,2022-11-21,Epinephelus merra,Acropore branchu,2.0,20,Substrat dur colonisé,20,60010461,55.2201,-21.07896,Belt,2022
L'Ermitage_GP02,2022-11-21,Epinephelus merra,Algues gazonnantes,3.0,14,Corail mort en place,20,60010461,55.2201,-21.07896,Belt,2022
L'Ermitage_GP02,2022-11-21,Epinephelus merra,Algues gazonnantes,4.0,11,Corail mort en place,20,60010461,55.2201,-21.07896,Belt,2022
L'Ermitage_GP02,2022-11-21,Epinephelus merra,Algues gazonnantes,5.0,14,Corail mort en place,20,60010461,55.2201,-21.07896,Belt,2022
L'Ermitage_GP02,2022-11-21,Epinephelus tauvina,Algues gazonnantes,6.0,14,Corail mort en place,20,60010461,55.2201,-21.07896,Belt,2022
L'Ermitage_GP02,2022-11-21,Epinephelus merra,Acropore branchu,7.0,13,Substrat dur colonisé,20,60010461,55.2201,-21.07896,Belt,2022
L'Ermitage_GP02,2022-11-21,Epinephelus merra,Algues gazonnantes,8.0,15,Corail mort en place,20,60010461,55.2201,-21.07896,Belt,2022
L'Ermitage_GP02,2022-11-21,Epinephelus merra,,9.0,10,Débris,20,60010461,55.2201,-21.07896,Belt,2022
L'Ermitage_GP02,2022-11-21,Epinephelus merra,,10.0,11,Débris,20,60010461,55.2201,-21.07896,Belt,2022
L'Ermitage_GP03,2007-12-28,Epinephelus merra,Acropore digité,1.0,18,Substrat dur colonisé,20,60010462,55.21944,-21.07811,Belt,2007
L'Ermitage_GP03,2007-12-28,Epinephelus merra,Algues gazonnantes,2.0,8,Corail mort en place,20,60010462,55.21944,-21.07811,Belt,2007
L'Ermitage_GP03,2007-12-28,Epinephelus merra,Acropore digité,3.0,16,Substrat dur colonisé,20,60010462,55.21944,-21.07811,Belt,2007
L'Ermitage_GP03,2009-01-06,Epinephelus merra,Acropore digité,1.0,10,Substrat dur colonisé,20,60010462,55.21944,-21.07811,Belt,2009
L'Ermitage_GP03,2009-01-06,Epinephelus merra,Algues gazonnantes,2.0,10,Corail mort en place,20,60010462,55.21944,-21.07811,Belt,2009
L'Ermitage_GP03,2009-01-06,Epinephelus merra,Acropore digité,3.0,11,Substrat dur colonisé,20,60010462,55.21944,-21.07811,Belt,2009
L'Ermitage_GP03,2009-01-06,Epinephelus merra,Algues gazonnantes,4.0,8,Corail mort en place,20,60010462,55.21944,-21.07811,Belt,2009
L'Ermitage_GP03,2010-01-18,Epinephelus merra,Acropore branchu,1.0,9,Substrat dur colonisé,20,60010462,55.21944,-21.07811,Belt,2010
L'Ermitage_GP03,2010-01-18,Epinephelus merra,Non-Acropore submassif,2.0,10,Substrat dur colonisé,20,60010462,55.21944,-21.07811,Belt,2010
L'Ermitage_GP03,2011-01-25,Epinephelus merra,Acropore branchu,1.0,7,Substrat dur colonisé,20,60010462,55.21944,-21.07811,Belt,2011
L'Ermitage_GP03,2011-01-25,Epinephelus merra,Acropore branchu,2.0,13,Substrat dur colonisé,20,60010462,55.21944,-21.07811,Belt,2011
L'Ermitage_GP03,2012-01-19,Epinephelus merra,Acropore digité,1.0,10,Substrat dur colonisé,20,60010462,55.21944,-21.07811,Belt,2012
L'Ermitage_GP03,2012-01-19,Epinephelus merra,Acropore digité,2.0,17,Substrat dur colonisé,20,60010462,55.21944,-21.07811,Belt,2012
L'Ermitage_GP03,2012-01-19,Epinephelus merra,Acropore digité,3.0,11,Substrat dur colonisé,20,60010462,55.21944,-21.07811,Belt,2012
L'Ermitage_GP03,2012-01-19,Epinephelus merra,Acropore digité,4.0,14,Substrat dur colonisé,20,60010462,55.21944,-21.07811,Belt,2012
L'Ermitage_GP03,2012-01-19,Epinephelus merra,Acropore digité,5.0,18,Substrat dur colonisé,20,60010462,55.21944,-21.07811,Belt,2012
L'Ermitage_GP03,2013-01-15,Epinephelus merra,,1.0,16,,20,60010462,55.21944,-21.07811,Belt,2013
L'Ermitage_GP03,2013-01-15,Epinephelus merra,,2.0,17,,20,60010462,55.21944,-21.07811,Belt,2013
L'Ermitage_GP03,2013-01-15,Epinephelus merra,,3.0,19,,20,60010462,55.21944,-21.07811,Belt,2013
L'Ermitage_GP03,2013-01-15,Epinephelus merra,,4.0,10,,20,60010462,55.21944,-21.07811,Belt,2013
L'Ermitage_GP03,2013-01-15,Epinephelus merra,,5.0,11,,20,60010462,55.21944,-21.07811,Belt,2013
L'Ermitage_GP03,2013-01-15,Epinephelus merra,,6.0,12,,20,60010462,55.21944,-21.07811,Belt,2013
L'Ermitage_GP03,2014-01-22,Epinephelus merra,Algues gazonnantes,1.0,10,Corail mort en place,20,60010462,55.21944,-21.07811,Belt,2014
L'Ermitage_GP03,2014-01-22,Epinephelus merra,Algues gazonnantes,2.0,15,Corail mort en place,20,60010462,55.21944,-21.07811,Belt,2014
L'Ermitage_GP03,2015-01-29,Epinephelus merra,Acropore branchu,1.0,10,Substrat dur colonisé,20,60010462,55.21944,-21.07811,Belt,2015
L'Ermitage_GP03,2015-01-29,Epinephelus merra,Acropore branchu,2.0,22,Substrat dur colonisé,20,60010462,55.21944,-21.07811,Belt,2015
L'Ermitage_GP03,2015-01-29,Epinephelus merra,Acropore digité,3.0,20,Substrat dur colonisé,20,60010462,55.21944,-21.07811,Belt,2015
L'Ermitage_GP03,2015-01-29,Epinephelus merra,Acropore branchu,4.0,12,Substrat dur colonisé,20,60010462,55.21944,-21.07811,Belt,2015
L'Ermitage_GP03,2015-01-29,Epinephelus merra,Acropore branchu,5.0,15,Substrat dur colonisé,20,60010462,55.21944,-21.07811,Belt,2015
L'Ermitage_GP03,2016-01-18,Epinephelus merra,Acropore branchu,1.0,12,Substrat dur colonisé,20,60010462,55.21944,-21.07811,Belt,2016
L'Ermitage_GP03,2017-01-17,Epinephelus merra,Acropore digité,1.0,13,Substrat dur colonisé,20,60010462,55.21944,-21.07811,Belt,2017
L'Ermitage_GP03,2017-01-17,Epinephelus merra,Acropore digité,2.0,15,Substrat dur colonisé,20,60010462,55.21944,-21.07811,Belt,2017
L'Ermitage_GP03,2017-01-17,Epinephelus merra,Acropore digité,3.0,20,Substrat dur colonisé,20,60010462,55.21944,-21.07811,Belt,2017
L'Ermitage_GP03,2017-01-17,Epinephelus merra,Acropore digité,4.0,10,Substrat dur colonisé,20,60010462,55.21944,-21.07811,Belt,2017
L'Ermitage_GP03,2017-01-17,Epinephelus merra,Acropore digité,5.0,25,Substrat dur colonisé,20,60010462,55.21944,-21.07811,Belt,2017
L'Ermitage_GP03,2017-01-17,Epinephelus merra,Acropore digité,6.0,15,Substrat dur colonisé,20,60010462,55.21944,-21.07811,Belt,2017
L'Ermitage_GP03,2017-01-17,Epinephelus merra,Algues gazonnantes,7.0,17,Corail mort en place,20,60010462,55.21944,-21.07811,Belt,2017
L'Ermitage_GP03,2017-01-17,Epinephelus merra,Algues gazonnantes,8.0,17,Corail mort en place,20,60010462,55.21944,-21.07811,Belt,2017
L'Ermitage_GP03,2018-01-26,,,,,,20,60010462,55.21944,-21.07811,Belt,2018
L'Ermitage_GP03,2019-01-09,Epinephelus merra,Algues gazonnantes,1.0,9,Corail mort en place,20,60010462,55.21944,-21.07811,Belt,2019
L'Ermitage_GP03,2019-01-09,Epinephelus merra,Non-Acropore submassif,2.0,8,Substrat dur colonisé,20,60010462,55.21944,-21.07811,Belt,2019
L'Ermitage_GP03,2019-01-09,Epinephelus merra,Algues gazonnantes,3.0,9,Corail mort en place,20,60010462,55.21944,-21.07811,Belt,2019
L'Ermitage_GP03,2019-12-11,,,,,,20,60010462,55.21944,-21.07811,Belt,2019
L'Ermitage_GP03,2020-11-03,Epinephelus merra,,1.0,5,Substrat dur colonisé,20,60010462,55.21944,-21.07811,Belt,2020
L'Ermitage_GP03,2021-12-09,Epinephelus merra,,1.0,5,Substrat dur colonisé,20,60010462,55.21944,-21.07811,Belt,2021
L'Ermitage_GP03,2021-12-09,Epinephelus merra,,2.0,6,Substrat dur colonisé,20,60010462,55.21944,-21.07811,Belt,2021
L'Ermitage_GP03,2021-12-09,Epinephelus merra,,3.0,14,Corail mort en place,20,60010462,55.21944,-21.07811,Belt,2021
L'Ermitage_GP03,2022-11-21,Epinephelus merra,Acropore digité,1.0,9,Substrat dur colonisé,20,60010462,55.21944,-21.07811,Belt,2022
L'Ermitage_GP03,2022-11-21,Epinephelus merra,Acropore digité,2.0,14,Substrat dur colonisé,20,60010462,55.21944,-21.07811,Belt,2022
L'Ermitage_GP03,2022-11-21,Epinephelus merra,Non-Acropore massif,3.0,10,Substrat dur colonisé,20,60010462,55.21944,-21.07811,Belt,2022
L'Ermitage_GP03,2022-11-21,Epinephelus merra,Algues gazonnantes,4.0,10,Corail mort en place,20,60010462,55.21944,-21.07811,Belt,2022
L'Ermitage_GP04,2007-12-28,Epinephelus merra,Acropore digité,1.0,6,Substrat dur colonisé,20,60010463,55.21958,-21.07622,Belt,2007
L'Ermitage_GP04,2007-12-28,Epinephelus merra,Acropore digité,2.0,18,Substrat dur colonisé,20,60010463,55.21958,-21.07622,Belt,2007
L'Ermitage_GP04,2007-12-28,Epinephelus merra,Acropore branchu,3.0,14,Substrat dur colonisé,20,60010463,55.21958,-21.07622,Belt,2007
L'Ermitage_GP04,2007-12-28,Epinephelus merra,Acropore branchu,4.0,12,Substrat dur colonisé,20,60010463,55.21958,-21.07622,Belt,2007
L'Ermitage_GP04,2007-12-28,Epinephelus merra,Acropore branchu,5.0,14,Substrat dur colonisé,20,60010463,55.21958,-21.07622,Belt,2007
L'Ermitage_GP04,2009-01-06,,,1.0,,,20,60010463,55.21958,-21.07622,Belt,2009
L'Ermitage_GP04,2010-01-18,Epinephelus merra,Acropore branchu,1.0,8,Substrat dur colonisé,20,60010463,55.21958,-21.07622,Belt,2010
L'Ermitage_GP04,2010-01-18,Epinephelus merra,Acropore branchu,2.0,10,Substrat dur colonisé,20,60010463,55.21958,-21.07622,Belt,2010
L'Ermitage_GP04,2011-01-25,Epinephelus merra,Acropore branchu,1.0,13,Substrat dur colonisé,20,60010463,55.21958,-21.07622,Belt,2011
L'Ermitage_GP04,2011-01-25,Epinephelus merra,Non-Acropore submassif,2.0,13,Substrat dur colonisé,20,60010463,55.21958,-21.07622,Belt,2011
L'Ermitage_GP04,2012-01-17,Epinephelus merra,Algues gazonnantes,1.0,15,,20,60010463,55.21958,-21.07622,Belt,2012
L'Ermitage_GP04,2012-01-17,Epinephelus merra,Acropore digité,2.0,16,Substrat dur colonisé,20,60010463,55.21958,-21.07622,Belt,2012
L'Ermitage_GP04,2012-01-17,Epinephelus merra,,3.0,10,Débris,20,60010463,55.21958,-21.07622,Belt,2012
L'Ermitage_GP04,2012-01-17,Epinephelus merra,Acropore digité,4.0,12,Substrat dur colonisé,20,60010463,55.21958,-21.07622,Belt,2012
L'Ermitage_GP04,2012-01-17,Epinephelus merra,Acropore digité,5.0,13,Substrat dur colonisé,20,60010463,55.21958,-21.07622,Belt,2012
L'Ermitage_GP04,2012-01-17,Epinephelus merra,Acropore digité,6.0,16,Substrat dur colonisé,20,60010463,55.21958,-21.07622,Belt,2012
L'Ermitage_GP04,2013-01-17,,,1.0,,,20,60010463,55.21958,-21.07622,Belt,2013
L'Ermitage_GP04,2014-01-27,Epinephelus merra,Acropore digité,1.0,9,Substrat dur colonisé,20,60010463,55.21958,-21.07622,Belt,2014
L'Ermitage_GP04,2014-01-27,Epinephelus merra,Acropore digité,2.0,16,Substrat dur colonisé,20,60010463,55.21958,-21.07622,Belt,2014
L'Ermitage_GP04,2014-01-27,Epinephelus merra,Acropore digité,3.0,12,Substrat dur colonisé,20,60010463,55.21958,-21.07622,Belt,2014
L'Ermitage_GP04,2014-01-27,Epinephelus merra,Acropore digité,4.0,16,Substrat dur colonisé,20,60010463,55.21958,-21.07622,Belt,2014
L'Ermitage_GP04,2015-01-29,Epinephelus merra,Algues gazonnantes,1.0,8,Corail mort en place,20,60010463,55.21958,-21.07622,Belt,2015
L'Ermitage_GP04,2015-01-29,Epinephelus merra,Acropore digité,2.0,6,Substrat dur colonisé,20,60010463,55.21958,-21.07622,Belt,2015
L'Ermitage_GP04,2015-01-29,Epinephelus merra,Acropore digité,3.0,7,Substrat dur colonisé,20,60010463,55.21958,-21.07622,Belt,2015
L'Ermitage_GP04,2015-01-29,Epinephelus merra,Acropore digité,4.0,12,Substrat dur colonisé,20,60010463,55.21958,-21.07622,Belt,2015
L'Ermitage_GP04,2016-01-18,Epinephelus merra,Algues gazonnantes,1.0,16,Corail mort en place,20,60010463,55.21958,-21.07622,Belt,2016
L'Ermitage_GP04,2016-01-18,Epinephelus merra,Acropore digité,2.0,24,Substrat dur colonisé,20,60010463,55.21958,-21.07622,Belt,2016
L'Ermitage_GP04,2017-01-17,Epinephelus merra,Acropore digité,1.0,14,Substrat dur colonisé,20,60010463,55.21958,-21.07622,Belt,2017
L'Ermitage_GP04,2017-01-17,Epinephelus merra,Non-Acropore massif,2.0,10,Substrat dur colonisé,20,60010463,55.21958,-21.07622,Belt,2017
L'Ermitage_GP04,2017-01-17,Epinephelus merra,Non-Acropore massif,3.0,20,Substrat dur colonisé,20,60010463,55.21958,-21.07622,Belt,2017
L'Ermitage_GP04,2017-01-17,Epinephelus merra,Non-Acropore massif,4.0,15,Substrat dur colonisé,20,60010463,55.21958,-21.07622,Belt,2017
L'Ermitage_GP04,2018-01-26,Epinephelus merra,,1.0,12,,20,60010463,55.21958,-21.07622,Belt,2018
L'Ermitage_GP04,2019-01-09,Epinephelus merra,Algues calcaires récifs,1.0,14,Substrat dur colonisé,20,60010463,55.21958,-21.07622,Belt,2019
L'Ermitage_GP04,2019-01-09,Epinephelus merra,Algues calcaires récifs,2.0,19,Substrat dur colonisé,20,60010463,55.21958,-21.07622,Belt,2019
L'Ermitage_GP04,2019-01-09,Epinephelus merra,Acropore digité,3.0,10,Substrat dur colonisé,20,60010463,55.21958,-21.07622,Belt,2019
L'Ermitage_GP04,2019-01-09,Epinephelus merra,Algues calcaires récifs,4.0,13,Substrat dur colonisé,20,60010463,55.21958,-21.07622,Belt,2019
L'Ermitage_GP04,2019-01-09,Epinephelus merra,Acropore digité,5.0,14,Substrat dur colonisé,20,60010463,55.21958,-21.07622,Belt,2019
L'Ermitage_GP04,2019-01-09,Epinephelus merra,Algues calcaires récifs,6.0,20,Substrat dur colonisé,20,60010463,55.21958,-21.07622,Belt,2019
L'Ermitage_GP04,2019-12-11,Epinephelus merra,Acropore digité,1.0,5,Substrat dur colonisé,20,60010463,55.21958,-21.07622,Belt,2019
L'Ermitage_GP04,2020-11-23,,,,,,20,60010463,55.21958,-21.07622,Belt,2020
L'Ermitage_GP04,2021-12-09,Epinephelus merra,,1.0,12,Substrat dur colonisé,20,60010463,55.21958,-21.07622,Belt,2021
L'Ermitage_GP04,2021-12-09,Epinephelus merra,,2.0,20,Substrat dur colonisé,20,60010463,55.21958,-21.07622,Belt,2021
L'Ermitage_GP04,2021-12-09,Epinephelus merra,,3.0,21,Substrat dur colonisé,20,60010463,55.21958,-21.07622,Belt,2021
L'Ermitage_GP04,2021-12-09,Epinephelus merra,,4.0,13,Substrat dur colonisé,20,60010463,55.21958,-21.07622,Belt,2021
L'Ermitage_GP04,2021-12-09,Epinephelus merra,,5.0,19,Substrat dur colonisé,20,60010463,55.21958,-21.07622,Belt,2021
L'Ermitage_GP04,2021-12-09,Epinephelus merra,,6.0,20,Substrat dur colonisé,20,60010463,55.21958,-21.07622,Belt,2021
L'Ermitage_GP04,2021-12-09,Epinephelus merra,,7.0,21,Substrat dur colonisé,20,60010463,55.21958,-21.07622,Belt,2021
L'Ermitage_GP04,2021-12-09,Epinephelus merra,,8.0,15,Substrat dur colonisé,20,60010463,55.21958,-21.07622,Belt,2021
L'Ermitage_GP04,2021-12-09,Epinephelus merra,,9.0,13,Substrat dur colonisé,20,60010463,55.21958,-21.07622,Belt,2021
L'Ermitage_GP04,2021-12-09,Epinephelus merra,,10.0,10,Substrat dur colonisé,20,60010463,55.21958,-21.07622,Belt,2021
L'Ermitage_GP04,2021-12-09,Epinephelus merra,,11.0,12,Substrat dur colonisé,20,60010463,55.21958,-21.07622,Belt,2021
L'Ermitage_GP04,2022-11-21,Epinephelus merra,Algues calcaires récifs,1.0,15,Substrat dur colonisé,20,60010463,55.21958,-21.07622,Belt,2022
L'Ermitage_GP04,2022-11-21,Epinephelus merra,Algues gazonnantes,2.0,10,Corail mort en place,20,60010463,55.21958,-21.07622,Belt,2022
L'Ermitage_GP04,2022-11-21,Epinephelus merra,Acropore digité,3.0,11,Substrat dur colonisé,20,60010463,55.21958,-21.07622,Belt,2022
L'Ermitage_GP04,2022-11-21,Epinephelus merra,Algues gazonnantes,4.0,9,Corail mort en place,20,60010463,55.21958,-21.07622,Belt,2022
L'Ermitage_GP04,2022-11-21,Epinephelus merra,Algues gazonnantes,5.0,14,Corail mort en place,20,60010463,55.21958,-21.07622,Belt,2022
L'Ermitage_GP04,2022-11-21,Epinephelus merra,Algues gazonnantes,6.0,8,Corail mort en place,20,60010463,55.21958,-21.07622,Belt,2022
L'Ermitage_GP05,2007-12-28,Epinephelus merra,Algues gazonnantes,1.0,18,Corail mort en place,20,60010464,55.21935,-21.07572,Belt,2007
L'Ermitage_GP05,2007-12-28,Epinephelus merra,Algues gazonnantes,2.0,18,Corail mort en place,20,60010464,55.21935,-21.07572,Belt,2007
L'Ermitage_GP05,2007-12-28,Epinephelus merra,Algues gazonnantes,3.0,6,Corail mort en place,20,60010464,55.21935,-21.07572,Belt,2007
L'Ermitage_GP05,2009-01-06,Epinephelus merra,,1.0,14,Dalle corallienne,20,60010464,55.21935,-21.07572,Belt,2009
L'Ermitage_GP05,2009-01-06,Epinephelus merra,Algues gazonnantes,2.0,11,Corail mort en place,20,60010464,55.21935,-21.07572,Belt,2009
L'Ermitage_GP05,2009-01-06,Epinephelus merra,Algues gazonnantes,3.0,10,Corail mort en place,20,60010464,55.21935,-21.07572,Belt,2009
L'Ermitage_GP05,2009-01-06,Epinephelus merra,Non-Acropore submassif,4.0,11,Substrat dur colonisé,20,60010464,55.21935,-21.07572,Belt,2009
L'Ermitage_GP05,2009-01-06,Epinephelus merra,Non-Acropore submassif,5.0,16,Substrat dur colonisé,20,60010464,55.21935,-21.07572,Belt,2009
L'Ermitage_GP05,2009-01-06,Epinephelus merra,Non-Acropore submassif,6.0,10,Substrat dur colonisé,20,60010464,55.21935,-21.07572,Belt,2009
L'Ermitage_GP05,2010-01-18,Epinephelus merra,Acropore branchu,1.0,12,Substrat dur colonisé,20,60010464,55.21935,-21.07572,Belt,2010
L'Ermitage_GP05,2011-01-25,Epinephelus merra,Acropore digité,1.0,7,Substrat dur colonisé,20,60010464,55.21935,-21.07572,Belt,2011
L'Ermitage_GP05,2011-01-25,Epinephelus merra,Acropore branchu,2.0,9,Substrat dur colonisé,20,60010464,55.21935,-21.07572,Belt,2011
L'Ermitage_GP05,2011-01-25,Epinephelus merra,,3.0,13,,20,60010464,55.21935,-21.07572,Belt,2011
L'Ermitage_GP05,2012-01-17,Epinephelus merra,Algues gazonnantes,1.0,16,,20,60010464,55.21935,-21.07572,Belt,2012
L'Ermitage_GP05,2012-01-17,Epinephelus merra,Algues gazonnantes,2.0,17,,20,60010464,55.21935,-21.07572,Belt,2012
L'Ermitage_GP05,2012-01-17,Epinephelus merra,Algues gazonnantes,3.0,20,,20,60010464,55.21935,-21.07572,Belt,2012
L'Ermitage_GP05,2012-01-17,Epinephelus merra,Acropore digité,4.0,13,Substrat dur colonisé,20,60010464,55.21935,-21.07572,Belt,2012
L'Ermitage_GP05,2012-01-17,Epinephelus merra,Algues gazonnantes,5.0,9,Corail mort en place,20,60010464,55.21935,-21.07572,Belt,2012
L'Ermitage_GP05,2012-01-17,Epinephelus merra,Non-Acropore submassif,6.0,11,Substrat dur colonisé,20,60010464,55.21935,-21.07572,Belt,2012
L'Ermitage_GP05,2012-01-17,Epinephelus merra,Acropore branchu,7.0,11,Substrat dur colonisé,20,60010464,55.21935,-21.07572,Belt,2012
L'Ermitage_GP05,2012-01-17,Epinephelus merra,Non-Acropore submassif,8.0,10,Substrat dur colonisé,20,60010464,55.21935,-21.07572,Belt,2012
L'Ermitage_GP05,2013-01-17,Epinephelus merra,Acropore branchu,1.0,17,Substrat dur colonisé,20,60010464,55.21935,-21.07572,Belt,2013
L'Ermitage_GP05,2014-01-28,Epinephelus merra,Acropore branchu,1.0,14,Substrat dur colonisé,20,60010464,55.21935,-21.07572,Belt,2014
L'Ermitage_GP05,2014-01-28,Epinephelus merra,Acropore branchu,2.0,16,Substrat dur colonisé,20,60010464,55.21935,-21.07572,Belt,2014
