Station,Date,Taxon,Groupe_taxons,MESURE_Numero_individu,REPLICAT_Longueur_transect,STATION_Identifiant,OBSERVATION_Coordonnees_MINX,OBSERVATION_Coordonnees_MINY,OBSERVATION_Coordonnees_MAXX,OBSERVATION_Coordonnees_MAXY,REPLICAT_Substrat_Protocole_LIT,Flag,Year
L'Ermitage_GH09,2015-02-10,,Algues gazonnantes,10,20,60010458,55.22161,-21.08205,55.22161,-21.08205,,substrat,2015
L'Ermitage_GH09,2015-02-10,,,11,20,60010458,55.22161,-21.08205,55.22161,-21.08205,Sable,substrat,2015
L'Ermitage_GH09,2015-02-10,,Algues gazonnantes,12,20,60010458,55.22161,-21.08205,55.22161,-21.08205,,substrat,2015
L'Ermitage_GH09,2015-02-10,,,13,20,60010458,55.22161,-21.08205,55.22161,-21.08205,Sable,substrat,2015
L'Ermitage_GH09,2015-02-10,,Millépores,14,20,60010458,55.22161,-21.08205,55.22161,-21.08205,Substrat dur colonisé,substrat,2015
L'Ermitage_GH09,2015-02-10,,,15,20,60010458,55.22161,-21.08205,55.22161,-21.08205,Sable,substrat,2015
L'Ermitage_GH09,2015-02-10,,Algues gazonnantes,16,20,60010458,55.22161,-21.08205,55.22161,-21.08205,Débris,substrat,2015
L'Ermitage_GH09,2015-02-10,,Non-Acropore massif,17,20,60010458,55.22161,-21.08205,55.22161,-21.08205,Substrat dur colonisé,substrat,2015
L'Ermitage_GH09,2015-02-10,,,18,20,60010458,55.22161,-21.08205,55.22161,-21.08205,Sable,substrat,2015
L'Ermitage_GH09,2015-02-10,,,19,20,60010458,55.22161,-21.08205,55.22161,-21.08205,Débris,substrat,2015
L'Ermitage_GH09,2015-02-10,,Algues calcaires récifs,20,20,60010458,55.22161,-21.08205,55.22161,-21.08205,Substrat dur colonisé,substrat,2015
L'Ermitage_GH09,2015-02-10,,Non-Acropore submassif,21,20,60010458,55.22161,-21.08205,55.22161,-21.08205,Substrat dur colonisé,substrat,2015
L'Ermitage_GH09,2015-02-10,,Algues gazonnantes,22,20,60010458,55.22161,-21.08205,55.22161,-21.08205,,substrat,2015
L'Ermitage_GH09,2015-02-10,,Millépores,23,20,60010458,55.22161,-21.08205,55.22161,-21.08205,Substrat dur colonisé,substrat,2015
L'Ermitage_GH09,2015-02-10,,Algues gazonnantes,24,20,60010458,55.22161,-21.08205,55.22161,-21.08205,Débris,substrat,2015
L'Ermitage_GH09,2015-02-10,,Non-Acropore massif,25,20,60010458,55.22161,-21.08205,55.22161,-21.08205,Substrat dur colonisé,substrat,2015
L'Ermitage_GH09,2015-02-10,,Algues gazonnantes,26,20,60010458,55.22161,-21.08205,55.22161,-21.08205,,substrat,2015
L'Ermitage_GH09,2015-02-10,,Millépores,27,20,60010458,55.22161,-21.08205,55.22161,-21.08205,Substrat dur colonisé,substrat,2015
L'Ermitage_GH09,2015-02-10,,Algues gazonnantes,28,20,60010458,55.22161,-21.08205,55.22161,-21.08205,,substrat,2015
L'Ermitage_GH09,2015-02-10,,,29,20,60010458,55.22161,-21.08205,55.22161,-21.08205,Sable,substrat,2015
L'Ermitage_GH09,2015-02-10,,,30,20,60010458,55.22161,-21.08205,55.22161,-21.08205,Débris,substrat,2015
L'Ermitage_GH09,2015-02-10,,Eponge,31,20,60010458,55.22161,-21.08205,55.22161,-21.08205,Substrat dur colonisé,substrat,2015
L'Ermitage_GH09,2015-02-10,,,32,20,60010458,55.22161,-21.08205,55.22161,-21.08205,Débris,substrat,2015
L'Ermitage_GH09,2015-02-10,,,33,20,60010458,55.22161,-21.08205,55.22161,-21.08205,Sable,substrat,2015
L'Ermitage_GH09,2015-02-10,,Algues gazonnantes,34,20,60010458,55.22161,-21.08205,55.22161,-21.08205,,substrat,2015
L'Ermitage_GH09,2016-01-21,,Algues gazonnantes,1,2000,60010458,55.22161,-21.08205,55.22161,-21.08205,,substrat,2016
L'Ermitage_GH09,2016-01-21,,Acropore branchu,2,2000,60010458,55.22161,-21.08205,55.22161,-21.08205,Substrat dur colonisé,substrat,2016
L'Ermitage_GH09,2016-01-21,,,3,2000,60010458,55.22161,-21.08205,55.22161,-21.08205,Sable,substrat,2016
L'Ermitage_GH09,2016-01-21,,Acropore branchu,4,2000,60010458,55.22161,-21.08205,55.22161,-21.08205,Substrat dur colonisé,substrat,2016
L'Ermitage_GH09,2016-01-21,,Algues gazonnantes,5,2000,60010458,55.22161,-21.08205,55.22161,-21.08205,,substrat,2016
L'Ermitage_GH09,2016-01-21,,Acropore branchu,6,2000,60010458,55.22161,-21.08205,55.22161,-21.08205,Substrat dur colonisé,substrat,2016
L'Ermitage_GH09,2016-01-21,,Algues gazonnantes,7,2000,60010458,55.22161,-21.08205,55.22161,-21.08205,,substrat,2016
L'Ermitage_GH09,2016-01-21,,,8,2000,60010458,55.22161,-21.08205,55.22161,-21.08205,Sable,substrat,2016
L'Ermitage_GH09,2016-01-21,,Acropore branchu,9,2000,60010458,55.22161,-21.08205,55.22161,-21.08205,Substrat dur colonisé,substrat,2016
L'Ermitage_GH09,2016-01-21,,Algues gazonnantes,10,2000,60010458,55.22161,-21.08205,55.22161,-21.08205,,substrat,2016
L'Ermitage_GH09,2016-01-21,,Eponge,11,2000,60010458,55.22161,-21.08205,55.22161,-21.08205,,substrat,2016
L'Ermitage_GH09,2017-01-11,,Algues gazonnantes,1,2000,60010458,55.22161,-21.08205,55.22161,-21.08205,Corail mort en place,substrat,2017
L'Ermitage_GH09,2017-01-11,,Non-Acropore submassif,2,2000,60010458,55.22161,-21.08205,55.22161,-21.08205,Substrat dur colonisé,substrat,2017
L'Ermitage_GH09,2017-01-11,,Algues gazonnantes,3,2000,60010458,55.22161,-21.08205,55.22161,-21.08205,Corail mort en place,substrat,2017
L'Ermitage_GH09,2017-01-11,,Corail Mou - Soft Coral,4,2000,60010458,55.22161,-21.08205,55.22161,-21.08205,,substrat,2017
L'Ermitage_GH09,2017-01-11,,Algues gazonnantes,5,2000,60010458,55.22161,-21.08205,55.22161,-21.08205,Corail mort en place,substrat,2017
L'Ermitage_GH09,2017-01-11,,Corail Mou - Soft Coral,6,2000,60010458,55.22161,-21.08205,55.22161,-21.08205,,substrat,2017
L'Ermitage_GH09,2017-01-11,,Algues gazonnantes,7,2000,60010458,55.22161,-21.08205,55.22161,-21.08205,Corail mort en place,substrat,2017
L'Ermitage_GH09,2017-01-11,,,8,2000,60010458,55.22161,-21.08205,55.22161,-21.08205,Sable,substrat,2017
L'Ermitage_GH09,2017-01-11,,Algues gazonnantes,9,2000,60010458,55.22161,-21.08205,55.22161,-21.08205,Corail mort en place,substrat,2017
L'Ermitage_GH09,2017-01-11,,,10,2000,60010458,55.22161,-21.08205,55.22161,-21.08205,Débris,substrat,2017
L'Ermitage_GH09,2017-01-11,,Acropore branchu,11,2000,60010458,55.22161,-21.08205,55.22161,-21.08205,Substrat dur colonisé,substrat,2017
L'Ermitage_GH09,2017-01-11,,Algues gazonnantes,12,2000,60010458,55.22161,-21.08205,55.22161,-21.08205,Corail mort en place,substrat,2017
L'Ermitage_GH09,2017-01-11,,Acropore branchu,13,2000,60010458,55.22161,-21.08205,55.22161,-21.08205,Substrat dur colonisé,substrat,2017
L'Ermitage_GH09,2017-01-11,,Algues gazonnantes,14,2000,60010458,55.22161,-21.08205,55.22161,-21.08205,Corail mort en place,substrat,2017
L'Ermitage_GH09,2017-01-11,,Acropore branchu,15,2000,60010458,55.22161,-21.08205,55.22161,-21.08205,Substrat dur colonisé,substrat,2017
L'Ermitage_GH09,2017-01-11,,,16,2000,60010458,55.22161,-21.08205,55.22161,-21.08205,Sable,substrat,2017
L'Ermitage_GH09,2017-01-11,,Non-Acropore submassif,17,2000,60010458,55.22161,-21.08205,55.22161,-21.08205,Substrat dur colonisé,substrat,2017
L'Ermitage_GH09,2017-01-11,,Algues gazonnantes,18,2000,60010458,55.22161,-21.08205,55.22161,-21.08205,Corail mort en place,substrat,2017
L'Ermitage_GH09,2017-01-11,,Algues gazonnantes,19,2000,60010458,55.22161,-21.08205,55.22161,-21.08205,,substrat,2017
L'Ermitage_GH09,2017-01-11,,Algues gazonnantes,20,2000,60010458,55.22161,-21.08205,55.22161,-21.08205,Corail mort en place,substrat,2017
L'Ermitage_GH09,2017-01-11,,Algues gazonnantes,21,2000,60010458,55.22161,-21.08205,55.22161,-21.08205,,substrat,2017
L'Ermitage_GH09,2017-01-11,,Algues gazonnantes,22,2000,60010458,55.22161,-21.08205,55.22161,-21.08205,Corail mort en place,substrat,2017
L'Ermitage_GH09,2017-01-11,,Algues gazonnantes,23,2000,60010458,55.22161,-21.08205,55.22161,-21.08205,,substrat,2017
L'Ermitage_GH09,2017-01-11,,Non-Acropore submassif,24,2000,60010458,55.22161,-21.08205,55.22161,-21.08205,Substrat dur colonisé,substrat,2017
L'Ermitage_GH09,2017-01-11,,,25,2000,60010458,55.22161,-21.08205,55.22161,-21.08205,Sable,substrat,2017
L'Ermitage_GH09,2017-01-11,,Corail Mou - Soft Coral,26,2000,60010458,55.22161,-21.08205,55.22161,-21.08205,,substrat,2017
L'Ermitage_GH09,2017-01-11,,Algues gazonnantes,27,2000,60010458,55.22161,-21.08205,55.22161,-21.08205,Corail mort en place,substrat,2017
L'Ermitage_GH09,2017-01-11,,,28,2000,60010458,55.22161,-21.08205,55.22161,-21.08205,Sable,substrat,2017
L'Ermitage_GH09,2017-01-11,,Algues gazonnantes,29,2000,60010458,55.22161,-21.08205,55.22161,-21.08205,Corail mort en place,substrat,2017
L'Ermitage_GH09,2017-01-11,,Eponge,30,2000,60010458,55.22161,-21.08205,55.22161,-21.08205,,substrat,2017
L'Ermitage_GH09,2017-01-11,,Non-Acropore submassif,31,2000,60010458,55.22161,-21.08205,55.22161,-21.08205,Substrat dur colonisé,substrat,2017
L'Ermitage_GH09,2017-01-11,,,32,2000,60010458,55.22161,-21.08205,55.22161,-21.08205,Débris,substrat,2017
L'Ermitage_GH09,2017-01-11,,Non-Acropore submassif,33,2000,60010458,55.22161,-21.08205,55.22161,-21.08205,Substrat dur colonisé,substrat,2017
L'Ermitage_GH09,2017-01-11,,,34,2000,60010458,55.22161,-21.08205,55.22161,-21.08205,Débris,substrat,2017
L'Ermitage_GH09,2017-01-11,,Non-Acropore massif,35,2000,60010458,55.22161,-21.08205,55.22161,-21.08205,Substrat dur colonisé,substrat,2017
L'Ermitage_GH09,2017-01-11,,Non-Acropore submassif,36,2000,60010458,55.22161,-21.08205,55.22161,-21.08205,Substrat dur colonisé,substrat,2017
L'Ermitage_GH09,2017-01-11,,,37,2000,60010458,55.22161,-21.08205,55.22161,-21.08205,Sable,substrat,2017
L'Ermitage_GH09,2017-01-11,,Algues gazonnantes,38,2000,60010458,55.22161,-21.08205,55.22161,-21.08205,Corail mort en place,substrat,2017
L'Ermitage_GH09,2018-01-26,,Algues gazonnantes,1,20,60010458,55.22161,-21.08205,55.22161,-21.08205,,substrat,2018
L'Ermitage_GH09,2018-01-26,,Non-Acropore encroutant,2,20,60010458,55.22161,-21.08205,55.22161,-21.08205,Substrat dur colonisé,substrat,2018
L'Ermitage_GH09,2018-01-26,,Algues gazonnantes,3,20,60010458,55.22161,-21.08205,55.22161,-21.08205,,substrat,2018
L'Ermitage_GH09,2018-01-26,,,4,20,60010458,55.22161,-21.08205,55.22161,-21.08205,Sable,substrat,2018
L'Ermitage_GH09,2018-01-26,,Algues gazonnantes,5,20,60010458,55.22161,-21.08205,55.22161,-21.08205,,substrat,2018
L'Ermitage_GH09,2018-01-26,,Eponge,6,20,60010458,55.22161,-21.08205,55.22161,-21.08205,Substrat dur colonisé,substrat,2018
L'Ermitage_GH09,2018-01-26,,Algues gazonnantes,7,20,60010458,55.22161,-21.08205,55.22161,-21.08205,Corail mort en place,substrat,2018
L'Ermitage_GH09,2018-01-26,,Acropore tabulaire,8,20,60010458,55.22161,-21.08205,55.22161,-21.08205,Substrat dur colonisé,substrat,2018
L'Ermitage_GH09,2018-01-26,,Algues gazonnantes,9,20,60010458,55.22161,-21.08205,55.22161,-21.08205,,substrat,2018
L'Ermitage_GH09,2018-01-26,,Algues gazonnantes,10,20,60010458,55.22161,-21.08205,55.22161,-21.08205,Débris,substrat,2018
L'Ermitage_GH09,2018-01-26,,Acropore branchu,11,20,60010458,55.22161,-21.08205,55.22161,-21.08205,Substrat dur colonisé,substrat,2018
L'Ermitage_GH09,2018-01-26,,Algues gazonnantes,12,20,60010458,55.22161,-21.08205,55.22161,-21.08205,,substrat,2018
L'Ermitage_GH09,2018-01-26,,,13,20,60010458,55.22161,-21.08205,55.22161,-21.08205,Sable,substrat,2018
L'Ermitage_GH09,2018-01-26,,Algues gazonnantes,14,20,60010458,55.22161,-21.08205,55.22161,-21.08205,Corail mort en place,substrat,2018
L'Ermitage_GH09,2018-01-26,,Acropore branchu,15,20,60010458,55.22161,-21.08205,55.22161,-21.08205,Substrat dur colonisé,substrat,2018
L'Ermitage_GH09,2018-01-26,,,16,20,60010458,55.22161,-21.08205,55.22161,-21.08205,Sable,substrat,2018
L'Ermitage_GH09,2018-01-26,,Algues gazonnantes,17,20,60010458,55.22161,-21.08205,55.22161,-21.08205,,substrat,2018
L'Ermitage_GH09,2018-01-26,,Non-Acropore encroutant,18,20,60010458,55.22161,-21.08205,55.22161,-21.08205,Substrat dur colonisé,substrat,2018
L'Ermitage_GH09,2018-01-26,,Algues gazonnantes,19,20,60010458,55.22161,-21.08205,55.22161,-21.08205,,substrat,2018
L'Ermitage_GH09,2018-01-26,,,20,20,60010458,55.22161,-21.08205,55.22161,-21.08205,Sable,substrat,2018
L'Ermitage_GH09,2018-01-26,,Algues gazonnantes,21,20,60010458,55.22161,-21.08205,55.22161,-21.08205,,substrat,2018
L'Ermitage_GH09,2018-01-26,,Non-Acropore encroutant,22,20,60010458,55.22161,-21.08205,55.22161,-21.08205,Substrat dur colonisé,substrat,2018
L'Ermitage_GH09,2018-01-26,,,23,20,60010458,55.22161,-21.08205,55.22161,-21.08205,Sable,substrat,2018
L'Ermitage_GH09,2018-01-26,,Acropore branchu,24,20,60010458,55.22161,-21.08205,55.22161,-21.08205,Substrat dur colonisé,substrat,2018
L'Ermitage_GH09,2018-01-26,,Algues gazonnantes,25,20,60010458,55.22161,-21.08205,55.22161,-21.08205,Corail mort en place,substrat,2018
L'Ermitage_GH09,2018-01-26,,Non-Acropore encroutant,26,20,60010458,55.22161,-21.08205,55.22161,-21.08205,Substrat dur colonisé,substrat,2018
L'Ermitage_GH09,2018-01-26,,Algues gazonnantes,27,20,60010458,55.22161,-21.08205,55.22161,-21.08205,Corail mort en place,substrat,2018
L'Ermitage_GH09,2018-01-26,,,28,20,60010458,55.22161,-21.08205,55.22161,-21.08205,Sable,substrat,2018
L'Ermitage_GH09,2018-01-26,,Algues gazonnantes,29,20,60010458,55.22161,-21.08205,55.22161,-21.08205,,substrat,2018
L'Ermitage_GH09,2019-01-24,,Corail Mou - Soft Coral,1,20,60010458,55.22161,-21.08205,55.22161,-21.08205,Substrat dur colonisé,substrat,2019
L'Ermitage_GH09,2019-01-24,,Algues gazonnantes,2,20,60010458,55.22161,-21.08205,55.22161,-21.08205,,substrat,2019
L'Ermitage_GH09,2019-01-24,,Acropore branchu,3,20,60010458,55.22161,-21.08205,55.22161,-21.08205,Substrat dur colonisé,substrat,2019
L'Ermitage_GH09,2019-01-24,,,4,20,60010458,55.22161,-21.08205,55.22161,-21.08205,Sable,substrat,2019
L'Ermitage_GH09,2020-01-09,,Algues gazonnantes,1,20,60010458,55.22161,-21.08205,55.22161,-21.08205,Corail mort en place,substrat,2020
L'Ermitage_GH09,2020-01-09,,Non-Acropore submassif,2,20,60010458,55.22161,-21.08205,55.22161,-21.08205,Substrat dur colonisé,substrat,2020
L'Ermitage_GH09,2020-01-09,,Algues gazonnantes,3,20,60010458,55.22161,-21.08205,55.22161,-21.08205,Corail mort en place,substrat,2020
L'Ermitage_GH09,2020-01-09,,Algues gazonnantes,4,20,60010458,55.22161,-21.08205,55.22161,-21.08205,Corail mort en place,substrat,2020
L'Ermitage_GH09,2020-01-09,,Acropore branchu,5,20,60010458,55.22161,-21.08205,55.22161,-21.08205,Substrat dur colonisé,substrat,2020
L'Ermitage_GH09,2020-01-09,,,6,20,60010458,55.22161,-21.08205,55.22161,-21.08205,Débris,substrat,2020
L'Ermitage_GH09,2020-01-09,,Non-Acropore massif,7,20,60010458,55.22161,-21.08205,55.22161,-21.08205,Substrat dur colonisé,substrat,2020
L'Ermitage_GH09,2020-01-09,,,8,20,60010458,55.22161,-21.08205,55.22161,-21.08205,Débris,substrat,2020
L'Ermitage_GH09,2020-01-09,,Acropore branchu,9,20,60010458,55.22161,-21.08205,55.22161,-21.08205,Substrat dur colonisé,substrat,2020
L'Ermitage_GH09,2020-01-09,,,10,20,60010458,55.22161,-21.08205,55.22161,-21.08205,Débris,substrat,2020
L'Ermitage_GH09,2020-01-09,,Non-Acropore submassif,11,20,60010458,55.22161,-21.08205,55.22161,-21.08205,Substrat dur colonisé,substrat,2020
L'Ermitage_GH09,2020-01-09,,,12,20,60010458,55.22161,-21.08205,55.22161,-21.08205,Débris,substrat,2020
L'Ermitage_GH09,2020-01-09,,Algues gazonnantes,13,20,60010458,55.22161,-21.08205,55.22161,-21.08205,Corail mort en place,substrat,2020
L'Ermitage_GH09,2020-01-09,,,14,20,60010458,55.22161,-21.08205,55.22161,-21.08205,Dalle corallienne,substrat,2020
L'Ermitage_GH09,2020-01-09,,Non-Acropore submassif,15,20,60010458,55.22161,-21.08205,55.22161,-21.08205,Substrat dur colonisé,substrat,2020
L'Ermitage_GH09,2020-01-09,,Algues gazonnantes,16,20,60010458,55.22161,-21.08205,55.22161,-21.08205,Corail mort en place,substrat,2020
L'Ermitage_GH09,2020-01-09,,,17,20,60010458,55.22161,-21.08205,55.22161,-21.08205,Débris,substrat,2020
L'Ermitage_GH09,2020-01-09,,Non-Acropore encroutant,18,20,60010458,55.22161,-21.08205,55.22161,-21.08205,Substrat dur colonisé,substrat,2020
L'Ermitage_GH09,2020-01-09,,Algues gazonnantes,19,20,60010458,55.22161,-21.08205,55.22161,-21.08205,Corail mort en place,substrat,2020
L'Ermitage_GH09,2020-11-30,,Algues gazonnantes,1,20,60010458,55.22161,-21.08205,55.22161,-21.08205,Corail mort en place,substrat,2020
L'Ermitage_GH09,2020-11-30,,Non-Acropore submassif,2,20,60010458,55.22161,-21.08205,55.22161,-21.08205,Substrat dur colonisé,substrat,2020
L'Ermitage_GH09,2020-11-30,,Algues gazonnantes,3,20,60010458,55.22161,-21.08205,55.22161,-21.08205,Corail mort en place,substrat,2020
L'Ermitage_GH09,2020-11-30,,Non-Acropore encroutant,4,20,60010458,55.22161,-21.08205,55.22161,-21.08205,Substrat dur colonisé,substrat,2020
L'Ermitage_GH09,2020-11-30,,Algues gazonnantes,5,20,60010458,55.22161,-21.08205,55.22161,-21.08205,Débris,substrat,2020
L'Ermitage_GH09,2020-11-30,,Non-Acropore encroutant,6,20,60010458,55.22161,-21.08205,55.22161,-21.08205,Substrat dur colonisé,substrat,2020
L'Ermitage_GH09,2020-11-30,,Algues gazonnantes,7,20,60010458,55.22161,-21.08205,55.22161,-21.08205,Corail mort en place,substrat,2020
L'Ermitage_GH09,2020-11-30,,Algues gazonnantes,8,20,60010458,55.22161,-21.08205,55.22161,-21.08205,Débris,substrat,2020
L'Ermitage_GH09,2020-11-30,,Non-Acropore massif,9,20,60010458,55.22161,-21.08205,55.22161,-21.08205,Substrat dur colonisé,substrat,2020
L'Ermitage_GH09,2020-11-30,,Algues gazonnantes,10,20,60010458,55.22161,-21.08205,55.22161,-21.08205,Débris,substrat,2020
L'Ermitage_GH09,2020-11-30,,,11,20,60010458,55.22161,-21.08205,55.22161,-21.08205,Sable,substrat,2020
L'Ermitage_GH09,2020-11-30,,Algues gazonnantes,12,20,60010458,55.22161,-21.08205,55.22161,-21.08205,Débris,substrat,2020
L'Ermitage_GH09,2022-01-28,,Algues gazonnantes,1,20,60010458,55.22161,-21.08205,55.22161,-21.08205,Corail mort en place,substrat,2022
L'Ermitage_GH09,2022-01-28,,Non-Acropore submassif,2,20,60010458,55.22161,-21.08205,55.22161,-21.08205,Substrat dur colonisé,substrat,2022
L'Ermitage_GH09,2022-01-28,,Algues gazonnantes,3,20,60010458,55.22161,-21.08205,55.22161,-21.08205,Corail mort en place,substrat,2022
L'Ermitage_GH09,2022-01-28,,Algues gazonnantes,4,20,60010458,55.22161,-21.08205,55.22161,-21.08205,Débris,substrat,2022
L'Ermitage_GH09,2022-01-28,,,5,20,60010458,55.22161,-21.08205,55.22161,-21.08205,Sable,substrat,2022
L'Ermitage_GH09,2022-01-28,,Acropore branchu,6,20,60010458,55.22161,-21.08205,55.22161,-21.08205,Substrat dur colonisé,substrat,2022
L'Ermitage_GH09,2022-01-28,,Algues gazonnantes,7,20,60010458,55.22161,-21.08205,55.22161,-21.08205,Corail mort en place,substrat,2022
L'Ermitage_GH09,2022-01-28,,Non-Acropore submassif,8,20,60010458,55.22161,-21.08205,55.22161,-21.08205,Substrat dur colonisé,substrat,2022
L'Ermitage_GH09,2022-01-28,,Algues gazonnantes,9,20,60010458,55.22161,-21.08205,55.22161,-21.08205,Corail mort en place,substrat,2022
L'Ermitage_GH09,2022-01-28,,,10,20,60010458,55.22161,-21.08205,55.22161,-21.08205,Sable,substrat,2022
L'Ermitage_GH09,2022-01-28,,Algues gazonnantes,11,20,60010458,55.22161,-21.08205,55.22161,-21.08205,Corail mort en place,substrat,2022
L'Ermitage_GH09,2022-01-28,,,12,20,60010458,55.22161,-21.08205,55.22161,-21.08205,Sable,substrat,2022
L'Ermitage_GH09,2022-01-28,,Algues gazonnantes,13,20,60010458,55.22161,-21.08205,55.22161,-21.08205,Corail mort en place,substrat,2022
L'Ermitage_GH09,2022-01-28,,Algues gazonnantes,14,20,60010458,55.22161,-21.08205,55.22161,-21.08205,Corail mort en place,substrat,2022
L'Ermitage_GH09,2022-01-28,,,15,20,60010458,55.22161,-21.08205,55.22161,-21.08205,Sable,substrat,2022
L'Ermitage_GH09,2022-01-28,,Acropore digité,16,20,60010458,55.22161,-21.08205,55.22161,-21.08205,Substrat dur colonisé,substrat,2022
L'Ermitage_GH09,2022-01-28,,,17,20,60010458,55.22161,-21.08205,55.22161,-21.08205,Sable,substrat,2022
L'Ermitage_GH09,2022-01-28,,Algues gazonnantes,18,20,60010458,55.22161,-21.08205,55.22161,-21.08205,Corail mort en place,substrat,2022
L'Ermitage_GH09,2022-12-08,,,1,20,60010458,55.22161,-21.08205,55.22161,-21.08205,Débris,substrat,2022
L'Ermitage_GH09,2022-12-08,,Algues gazonnantes,2,20,60010458,55.22161,-21.08205,55.22161,-21.08205,Corail mort en place,substrat,2022
L'Ermitage_GH09,2022-12-08,,Acropore branchu,3,20,60010458,55.22161,-21.08205,55.22161,-21.08205,Substrat dur colonisé,substrat,2022
L'Ermitage_GH09,2022-12-08,,Algues gazonnantes,4,20,60010458,55.22161,-21.08205,55.22161,-21.08205,Corail mort en place,substrat,2022
L'Ermitage_GH09,2022-12-08,,,5,20,60010458,55.22161,-21.08205,55.22161,-21.08205,Débris,substrat,2022
L'Ermitage_GH09,2022-12-08,,Algues gazonnantes,6,20,60010458,55.22161,-21.08205,55.22161,-21.08205,Corail mort en place,substrat,2022
L'Ermitage_GH09,2022-12-08,,Non-Acropore massif,7,20,60010458,55.22161,-21.08205,55.22161,-21.08205,Substrat dur colonisé,substrat,2022
L'Ermitage_GH09,2022-12-08,,Algues gazonnantes,8,20,60010458,55.22161,-21.08205,55.22161,-21.08205,Corail mort en place,substrat,2022
L'Ermitage_GH09,2022-12-08,,,9,20,60010458,55.22161,-21.08205,55.22161,-21.08205,Débris,substrat,2022
L'Ermitage_GH09,2022-12-08,,Non-Acropore encroutant,10,20,60010458,55.22161,-21.08205,55.22161,-21.08205,Substrat dur colonisé,substrat,2022
L'Ermitage_GH09,2022-12-08,,Non-Acropore massif,11,20,60010458,55.22161,-21.08205,55.22161,-21.08205,Substrat dur colonisé,substrat,2022
L'Ermitage_GH09,2022-12-08,,,12,20,60010458,55.22161,-21.08205,55.22161,-21.08205,Débris,substrat,2022
L'Ermitage_GH09,2022-12-08,,Algues gazonnantes,13,20,60010458,55.22161,-21.08205,55.22161,-21.08205,Corail mort en place,substrat,2022
L'Ermitage_GH09,2022-12-08,,,14,20,60010458,55.22161,-21.08205,55.22161,-21.08205,Débris,substrat,2022
L'Ermitage_GH09,2022-12-08,,Algues gazonnantes,15,20,60010458,55.22161,-21.08205,55.22161,-21.08205,Corail mort en place,substrat,2022
